receptor_id,pocket_id_a,pocket_id_b,centroid_dist_A,residue_jaccard,merge_decision,merge_reason
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P19,49.23,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P20,33.72,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P21,39.34,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P22,38.21,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P23,45.96,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P24,14.41,0.067,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P25,49.26,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P26,41.85,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P27,23.74,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P11,3GT8_raw_fpocket_P28,19.84,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P13,17.89,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P14,20.88,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P15,26.23,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P16,18.54,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P17,26.36,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P18,25.82,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P19,34.50,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P20,24.48,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P21,24.39,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P22,27.58,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P23,27.85,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P24,26.88,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P25,35.45,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P26,35.93,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P27,21.17,0.034,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P12,3GT8_raw_fpocket_P28,13.67,0.053,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P14,32.27,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P15,39.62,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P16,10.69,0.059,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P17,36.82,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P18,19.22,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P19,52.36,0.667,merged,jaccard=0.667 >= 0.3
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P20,37.70,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P21,35.70,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P22,17.00,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P23,28.23,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P24,16.43,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P25,40.22,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P26,23.22,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P27,34.83,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P13,3GT8_raw_fpocket_P28,19.79,0.039,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P15,24.59,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P16,25.92,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P17,10.94,0.037,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P18,35.24,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P19,33.71,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P20,17.84,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P21,37.86,0.714,merged,jaccard=0.714 >= 0.3
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P22,46.72,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P23,48.67,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P24,32.62,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P25,52.29,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P26,53.86,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P27,16.32,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P14,3GT8_raw_fpocket_P28,25.69,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P16,39.78,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P17,34.45,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P18,33.14,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P19,29.91,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P20,35.80,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P21,22.50,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P22,49.15,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P23,46.33,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P24,38.50,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P25,37.47,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P26,53.33,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P27,8.31,0.231,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P15,3GT8_raw_fpocket_P28,21.09,0.070,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P17,28.66,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P18,24.56,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P19,50.99,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P20,31.43,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P21,40.98,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P22,26.73,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P23,36.55,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P24,17.51,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P25,48.57,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P26,33.55,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P27,33.25,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P16,3GT8_raw_fpocket_P28,23.58,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P18,43.91,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P19,35.45,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P20,11.65,0.062,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P21,45.80,0.077,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P22,50.85,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P23,52.78,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P24,39.47,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P25,60.16,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P26,59.43,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P27,26.43,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P17,3GT8_raw_fpocket_P28,34.69,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P19,55.91,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P20,47.37,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P21,32.79,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P22,28.63,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P23,37.24,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P24,11.77,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P25,36.17,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P26,27.18,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P27,31.08,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P18,3GT8_raw_fpocket_P28,15.42,0.070,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P20,28.34,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P21,33.38,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P22,58.47,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P23,49.56,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P24,58.96,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P25,48.69,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P26,67.22,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P27,29.45,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P19,3GT8_raw_fpocket_P28,40.63,0.021,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P21,42.47,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P22,48.65,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P23,47.42,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P24,44.56,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P25,56.72,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P26,58.71,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P27,28.82,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P20,3GT8_raw_fpocket_P28,35.75,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P21,3GT8_raw_fpocket_P22,36.83,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P21,3GT8_raw_fpocket_P23,28.39,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P21,3GT8_raw_fpocket_P24,41.27,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P21,3GT8_raw_fpocket_P25,16.62,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P21,3GT8_raw_fpocket_P26,41.03,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P21,3GT8_raw_fpocket_P27,25.81,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P21,3GT8_raw_fpocket_P28,20.28,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P22,3GT8_raw_fpocket_P23,17.08,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P22,3GT8_raw_fpocket_P24,30.42,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P22,3GT8_raw_fpocket_P25,34.84,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P22,3GT8_raw_fpocket_P26,12.29,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P22,3GT8_raw_fpocket_P27,46.30,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P22,3GT8_raw_fpocket_P28,29.07,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P23,3GT8_raw_fpocket_P24,42.06,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P23,3GT8_raw_fpocket_P25,25.50,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P23,3GT8_raw_fpocket_P26,25.07,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P23,3GT8_raw_fpocket_P27,45.19,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P23,3GT8_raw_fpocket_P28,31.00,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P24,3GT8_raw_fpocket_P25,46.33,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P24,3GT8_raw_fpocket_P26,30.73,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P24,3GT8_raw_fpocket_P27,34.06,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P24,3GT8_raw_fpocket_P28,21.49,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P25,3GT8_raw_fpocket_P26,35.43,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P25,3GT8_raw_fpocket_P27,40.99,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P25,3GT8_raw_fpocket_P28,29.60,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P26,3GT8_raw_fpocket_P27,51.54,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P26,3GT8_raw_fpocket_P28,32.84,0.000,kept_separate,no_overlap
3GT8_raw,3GT8_raw_fpocket_P27,3GT8_raw_fpocket_P28,18.85,0.268,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P02,42.04,0.600,merged,jaccard=0.600 >= 0.3
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P03,26.51,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P04,10.13,0.160,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P05,14.27,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P06,45.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P07,55.57,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P08,33.57,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P09,49.36,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P10,42.40,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P11,40.66,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P12,32.28,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P13,31.92,0.048,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P14,42.92,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P15,29.60,0.050,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P16,22.61,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P17,28.24,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P18,27.27,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P19,10.35,0.150,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P20,65.32,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P21,11.18,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P22,46.09,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P23,15.74,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P24,33.11,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P25,18.77,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P26,16.25,0.027,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P27,18.41,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P28,30.92,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P29,29.60,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P30,22.39,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P31,63.81,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P32,54.94,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P33,17.07,0.026,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P34,32.64,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P35,51.22,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P36,24.67,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P37,16.36,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P38,36.93,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P39,50.07,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P40,26.39,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P41,26.35,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P42,56.71,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P43,36.48,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P44,53.43,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P45,19.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P46,39.52,0.133,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P47,25.48,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P48,19.60,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P49,17.66,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P50,53.51,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P51,30.88,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P52,18.69,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P53,27.08,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P54,30.43,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P55,47.01,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P56,39.46,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P57,23.39,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P58,21.06,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P59,48.04,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P60,38.48,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P61,33.47,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P62,58.95,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P63,43.64,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P64,76.11,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P65,21.20,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P66,33.52,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P67,24.14,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P68,24.56,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P69,48.15,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P70,55.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P71,47.61,0.156,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P01,EGFR_160-185_fpocket_P72,38.10,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P03,26.00,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P04,40.03,0.167,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P05,53.19,0.065,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P06,17.86,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P07,26.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P08,33.00,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P09,15.48,0.036,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P10,23.89,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P11,19.30,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P12,35.18,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P02,EGFR_160-185_fpocket_P13,15.57,0.037,kept_separate,no_overlap
